X_coordinate,Y_coordinate,state,code,name,zone,address
79.972274,23.227389,Madhya Pradesh,ADTL,ADHARTAL,WCR,"Jabalpur, Madhya Pradesh"
78.280549,29.216155,,SISN,SISAUNA,,
71.914081,24.169914,,JSI,JASALI,,
76.014318,28.371337,,NWN,Nanwan,,
77.764414,19.365201,,PRWA,PARWAKHURD HALT,,
85.183119,26.771884,,KWC,KUNDWA CHAINPUR,,
85.798364,25.114944,Bihar,KSMB,KASTLA KASMABAD,ECR,"Kastla Kasmabad, Bihar"
92.452548,26.809214,,DKJR,DHEKIAJILI ROAD,,
76.110391,31.670727,,AADR,Amb Andora,,
77.304041,28.71973,Uttar Pradesh,BHHZ,BEHTA HAZIPUR HALT,NR,"Behta Hazipur, Uttar Pradesh"
74.63279,13.87259,Karnataka,BYNR,MOOKAMBIKA ROAD,KR,"Baindur, Karnataka"
82.706617,25.250465,Uttar Pradesh,KWH,KACHHWA ROAD,NER,"Kachhwa, Uttar Pradesh"
82.431192,22.029944,,IBH4,IBH4,,
82.620084,22.019762,,IBH5,IBH5,,
82.737917,22.021243,,IBH6,IBH6,,
82.892472,22.01621,,IBH3,IBH3,,
85.955893,23.772498,,BRMO,BERMO,ECR,
83.625911,21.861847,,IBH1,IBH1,,
83.794136,21.87477,,IBH2,IBH2,,
81.988429,21.775184,,IBHG,Ibhg,,
76.9161023566,18.4615191344,,NGHW,Nageshwadi Halt,,
75.004442,25.186362,,SISM,Singuli Shyam,,
83.776865,26.282385,,SSGR,Sisai Gulabrai,,
75.031292,28.199841,Rajasthan,MWR,Mahansar,NWR,"Ramgarh, Rajasthan"
80.1255592908,21.9661929569,,MGDR,Magardharra Ph,,
76.243784,28.647921,,FGH,Fatehgarh Haryana,,
71.517978,21.782515,,DASF,Dhasa Jn,,
85.2213155725,25.1687228764,,KAMR,Khurrampur,,
78.568241,28.596912,Uttar Pradesh,SHTS,Sambhal Hatim Sarai,NR,"Chandausi, Uttar Pradesh"
73.368894,27.972495,,BECN,Bikaner East,,
76.948477,11.144776,Tamil Nadu,PKM,Periyanaikanpalayam,SR,"Periyanaickenpalayam, Tamil Nadu"
81.815212,21.60083,,IBHE,Ibhe,,
81.202919,26.142698,,SRJK,Suraj Kunda,,
81.896133,21.682533,,IBHF,Ibhf,,
81.741998,21.38637,,IBHC,Ibhc,,
84.8273760669,26.0536101381,,PKRH,Parsa Kerwan Halt,,
79.288957,21.059452,,TOR,Titur,,
84.228415,26.721824,,TOI,Tamkuhi Road,,
80.060841,20.862984,,BFF,Barabhati,,
77.612747,27.516762,,MROA,Mora,,
76.633302,14.288569,,SGDV,Soma Guddu,,
79.732914,22.218261,Madhya Pradesh,KWB,Kaniwara,SECR,"Kanhiwada, Madhya Pradesh"
85.47699312,22.08071726,,DJHR,Deojhar,,
86.937159,25.89498,,DEPI,Deenapatti,,
81.384639,21.206629,,IBHA,Ibha,,
80.157907,17.42921,,DKJB,Dornakal Bye Pass,,
74.814653,25.070196,,JUYA,Jodhpuriya,,
84.139379776,26.8008621515,,DUE,Dhuri Jn,,
84.69461,26.31374,,BKRH,Brij Kishor Halt,,
92.849833,26.416263,Assam,SMGR,Samaguri,NFR,"Samaguri, Assam"
92.538085,26.466939,Assam,BTDR,Batadrowa Road,NFR,"Mathaouri Rd, Assam"
72.153828,23.471537,Gujarat,RTJ,Rantej,WR,"State Highway 19, Gujarat"
84.464035,27.105025,,NRKG,NARKATIAGANJ JN,,
88.226481,24.106842,West Bengal,KGLE,KHAGRAGHAT ROAD,ER,"Khagraghat, West Bengal"
74.756723,16.823512,,BDK,BEDAG,,
77.711657,27.299256,,PRK,PARKHAM,,
74.5819742755,25.4871500943,,DWL,DHUWALA,,
76.533248,15.230476,,BYO,BAYALUVADDIGERI,,
75.798104,30.375339,,RJMA,RAJOMAJRA,,
78.901334,19.86677,Maharashtra,LNT,LINGTI,?,"State Highway 234, Maharashtra"
74.388674,24.363233,,BYE,BANSI BOHERA,,
70.678255,22.930873,,PPS,PIPILIYA ROAD,,
79.6671534143,17.9512834252,,SQZ,VANCHANGIRI,,
76.211493219,30.3358409881,,KLMJ,Kalhe Majra,,
85.5410748871,23.7126960868,,KMHT,KARMAHAT,,
79.655933,10.980702,,KLMD,Kollumangudi,,
73.17783,22.318357,,BDA,VADODARA C CABIN,,
88.11348526,26.52752005,,GAGA,Galgalia,,
83.466008,25.847026,,NAKD,NAIK DIH,,
80.1127146875,21.1558479072,,KSIH,Khodseoni,,
77.001342,10.653079,,POY,POLLACHI JN,,
84.2113217236,25.1586115967,,BRIH,Bairi Halt,,
76.455842,25.121481,,SDLK,SUNDLAK,,
76.746563,28.796977,Haryana,ISM,ISMAILA HARYANA,NR,"National Highway 10, Haryana"
84.981145,26.894084,,PPK,Pachpokharia,,
70.768891,23.47934,,KYG,KIDIYANAGA,,
78.0723825452,10.5893388627,,VBU,VEMBUR,,
79.6509052,10.8837044,,NNM,Nannilam,,
91.642769,26.463321,,KYO,KHANDIKAR,,
75.228493,31.856906,,BATM,Batala Sugar Mills,,
85.417826,24.859601,,HIS,Hisua,,
78.189646,21.930347,,LLD,Lalavadi,,
81.253954,25.947849,,IDS,Ishardaspur,,
79.922584,23.037538,,CGE,Charghat Pipari,,
81.300896,21.197156,,DLCB,Durg Link Cabin,,
85.3536831714,24.9197820804,,SRSO,Sarsoo,,
76.809686,25.865541,,DGPI,Durgapuri,,
77.86536472,13.39218973,,IDT,Sidlaghatta,,
81.01528,26.122334,,BYQ,Bahai,,
75.757499,23.173483,,SPBG,Sipra Bridge,,
86.650295,22.107567,,BWO,Buramara,,
77.9110166815,12.5593464084,,PRNT,Periyanagathunai,,
72.520108,23.212087,,IFFC,Iffco Cabin,,
88.129704,26.426933,,TKG,Thakurganj,,
88.384065,26.716817,,MTRA,Matigara,,
78.923701,21.914681,Madhya Pradesh,BRKH,Bisapur Kalan Halt,SECR,"State Highway 19, Madhya Pradesh"
76.888897,30.782451,,SUPR,Surajpur,,
75.593582,12.794145,,HMB,Harebetta,,
84.357082,26.527558,,SSU,Sasa Musa,,
86.586249,20.279033,,BGDI,Bagadia Ph,,
88.179429,26.310567,,POT,Pothia,,
83.982606,26.8977092,,POU,Padrauna,,
77.031686,26.756164,Rajasthan,HAN,HINDAUN CITY,WCR,"Karauli, Rajasthan"
76.071419,32.079397,Himachal Pradesh,MGRP,MEGH RAJ PURA,NR,"State Highway 22, Himachal Pradesh"
79.0528523303,22.0597389624,,GPSA,Ghatparsia Halt,,
77.92678,26.054864,Madhya Pradesh,GHAI,GHATIGAON,WCR,"Ghatigaon, Madhya Pradesh"
72.588756,23.067094,,SBIC,SABARMATI BRIDGE,,
94.686324,27.056055,,DSX,DESANG,,
73.209986,23.604089,,SUC,Sunak,,
76.642615,21.938836,,CKKD,CHARKHERA KHURD,,
76.363817,9.386059,Kerala,AMPA,AMBALAPUZHA,SR,"ph 0477-2272620, Kerala"
72.570275,23.101488,,SBID,SABARMATI D CABIN,,
76.0614295142,28.8992313011,,SUI,Sui,,
75.636644,31.516333,,MHWL,MACHROWAR,,
73.8612473071,30.0390118497,,KTLN,KHAT LABANA,,
74.463659,27.708763,Rajasthan,SUJH,Sujangarh,NWR,"Sujangarh, Rajasthan"
75.057507,23.414967,,NTDM,NITYANAND DHAM,,
84.231178,18.605282,Andhra Pradesh,TEK,Tekkali Halt,ECoR,"Tekkali, Andhra Pradesh"
89.594991,26.486647,,SLBS,SALSALA BARI,,
71.6653966,22.1826706,,BTDF,BOTAD JN,,
72.563755,23.083452,,SBIS,SABARMATI SOUTH,,
78.146705,13.244119,,GJT,Gannaghatta,,
74.703438,30.206149,,DQV,DAULA KOT BHAI,,
75.1389845972,30.2258549701,,LHK,LAIHRA KHANA,,
78.171853,13.274642,,DNU,Dalsanur,,
85.3879062933,25.6720446969,,GKHT,GRAM KHARIKA,,
78.528473,17.476299,Andhra Pradesh,RKO,RAMAKRISHNAPURAM GATE,SCR,"Secunderabad, Andhra Pradesh"
79.716809,20.515626,,MWG,Mindala,,
77.31954,28.673349,,DSAP,DELHI SHAHDARA A PANEL,,
91.143131,25.984617,,SNCA,SONACHARA,,
83.836714,26.90674,,RKL,Ramkola,,
74.966758,29.922761,,RKK,Ratangarh Kanakwal,,
94.273103,26.692531,,DLGS,Duklangia,,
84.7728427332,26.229288579,,KTLP,Katalpur Halt,,
94.85767,27.32406,,SETB,Sessa,,
87.135054,25.823021,Bihar,AUI,Aurahi,ECR,"Purnia, Bihar"
75.974542,29.043935,,AUN,Aurang Nagar,,
74.955285,30.008326,,BNLS,Bangi Nihal Singh,,
80.190689,26.016513,Uttar Pradesh,HAR,Hamirpur Road,NCR,"Hamirpur, Uttar Pradesh"
73.290406,19.009064,,WTP,Water Pipe,,
84.8337491992,25.9530212347,,SLHI,Shilhauri Halt,,
88.342388,26.836122,West Bengal,RTG,Rangtong,NFR,"Hill Cart Rd, West Bengal"
75.908903,12.969668,,BLLT,Ballupete,,
84.573582,26.37354,,RTU,Ratan Sarai,,
76.425807,28.453681,Haryana,SDRA,Sudharana,NWR,"Sudharana, Haryana"
81.538335,16.543097,Andhra Pradesh,BVRM,Bhimavaram Junction,SCR,"Bhimavaram, Andhra Pradesh"
85.798221,21.426066,Orissa,NKW,Nilakantheswar,ECoR,"Orissa, Orissa"
79.858161,22.798847,Madhya Pradesh,SKY,Shikara,SECR,"Shikara - Dhooma Rd, Madhya Pradesh"
93.093936,25.5507,,DJB,DIJAOBRA,,
75.60251865,15.59262851,Karnataka,BLR,BALGANUR,SWR,"Gadag, Karnataka"
84.4869623712,27.0516270621,,MSHW,MUSHARWA HALT,,
79.890762,25.228309,,CHIT,CHITHARI HALT,,
71.7400647568,22.8387443721,,BRGP,BAJRANGPURA,,
79.7978789,23.1697663,Madhya Pradesh,BRGT,BHERAGHAT,WCR,"Bheraghat, Madhya Pradesh"
75.641326,31.579622,,SWU,SANAURA,,
82.588309,24.210039,Madhya Pradesh,MHDA,MAHDEIYA,ECR,"Singrauli, Madhya Pradesh"
76.3562287756,21.7849180856,,BRGJ,BARGAON GUJAR,,
75.051031,23.383691,,DHWS,DHOSAWAS,,
76.686919,10.641667,,VDK,VADAKANNIKAPURM,,
75.101024,23.808778,,KHNR,KACHNARA,,
76.771723,10.626386,,MMDA,MUTHALAMADA,,
70.9335792004,22.7223787434,,DV,DHUVA,,
74.957082,12.875341,,FRG,Faringapete Halt,,
71.276337,23.767566,,CASA,CHHANSARA,,
71.181545,23.759161,Gujarat,SNLR,SANTALPUR,WR,"Santalpur, Gujarat"
70.620232,23.380465,,SIA,SHIVLANKHA,,
73.971244,25.080389,,SNMR,Soniyana Mewar,,
72.3887560156,23.6061467178,,MSHM,MAHESANA,,
78.25971,27.416457,Uttar Pradesh,SWW,Shahanagar Timarua,NCR,"Shahnagar, Uttar Pradesh"
84.891939,26.948956,,NKV,NAKARDEI,,
85.389062,26.678677,,MMDL,MOHINI MANDAL(H,,
91.7204668,26.52605563,,GVR,GORESUAR,,
76.271,10.759868,,SRRB,SHORANUR B CABIN,,
91.840413,26.626143,,KBY,KHOIRABARI,,
84.912165,22.237662,,PCAB,PCAB,,
91.912274,26.658355,,TNL,TANGLA,,
78.224585,27.382935,,SWT,Shivwala Tehu,,
79.088256,21.145332,,NGPB,Nagpur (Se),,
76.6601677197,12.4115632692,,PLHL,PALLAHALLI HALT,,
88.442721,26.682355,,NJPS,New Jalpaiguri,,
77.150253,27.443263,,BARS,Barsana,,
75.847166,22.691279,Madhya Pradesh,LKMN,Lokmanya Nagar,WR,"Indore, Madhya Pradesh"
72.38937,23.603326,,MSHF,Mahesana,,
74.686919,24.958315,,TVTN,Thambawati Nagri,,
84.326498,26.564981,,SPYA,Sipaya,,
85.369793,26.17489,,JUBS,Jubbasahani,,
87.850571,22.096296,,LSGS,Lavan Satyagraha Smarak P.H,,
86.9845895752,25.1553455368,,HPLB,Hatpuraini,,
88.493624,22.402193,West Bengal,CHT,Champahati,ER,"Baruipur-Champahati Rd, West Bengal"
85.415625,24.877386,,MMDP,Mohamadpur,,
76.71037,14.674986,,NEHL,Nethranahalli H,,
82.680149,22.342991,,KBS,Kusmuda Block Station,,
75.584174,12.755498,,SVGL,Shrivagilu,,
77.892616,17.448472,,GVP,Gate Vanampalli,,
83.791513,26.085299,,GOX,GOBINDPUR DUGLI,,
77.222727,26.176561,Madhya Pradesh,KAKN,Kaimarkalan,NCR,"Kaimarkalan, Madhya Pradesh"
84.778361,26.994131,,BLV,Bhelwa,,
89.887371,26.09571,,BLF,Balajan,,
87.638201,21.727401,,APRD,Ashapurna Devi,,
75.8986612061,13.3271211991,,KNVH,Kanivehalli,,
94.856434,27.117144,,SEPN,SEPON,,
79.932199,23.156296,Madhya Pradesh,HBG,HOWBAGH JABALPUR,WCR,"Jabalpur, Madhya Pradesh"
75.059067,32.559965,,BHBT,BLOCK HUT BASANTPUR,,
77.592935,19.167016,,JMBL,JAMBHALI HALT,,
85.445955,26.631615,,TNNH,TAPASWINARAYAN NAGAR HALT,,
78.520249,17.428299,,STDB,SITAFALMANDI B,,
79.34081,11.966732,,AYD,AYANDUR,,
76.045323,23.040004,Madhya Pradesh,AJKI,AJITKHERI,WR,"Devas, Madhya Pradesh"
75.136269,17.265554,,MSDG,MASOBA DONGARGAON,,
72.925984,20.906867,,HXR,HANSAPORE,,
80.6476081836,16.5253522399,,MDUN,Madhura Nagar,,
74.306568,15.31821,,DDS,DUDH SAGAR,,
74.266275,24.459564,,KFN,KANOR,,
79.753666,11.694558,Tamil Nadu,CQS,CAPPER QUARRY,SR,"Cuddalore Township, Tamil Nadu"
78.929033,10.788547,Tamil Nadu,AYN,AIYANAPURAM,SR,"Chinnakankeyampatti, Tamil Nadu"
73.871319,30.056984,Rajasthan,FTH,FATUHI,NR,"National Highway 15, Rajasthan"
85.5426915326,25.6487380699,,BDUA,BASUDEOPUR CHANDAIL HALT,,
77.854259,21.26585,,KLVR,Kolvihir,,
75.155355,15.348063,,HBQ,HUBLI EAST CAB,,
71.672422,24.082494,,MITA,MITHA,,
75.2170497089,26.8333020399,,BNWS,BHANWASA,,
70.908462,23.53354,,BUBR,BHUTAKIA BHIMSA,,
74.775574,26.540366,Rajasthan,GEK,GEGAL AKHRI,NWR,"Kishangarh, Rajasthan"
77.345001,29.505405,Uttar Pradesh,SLWR,SILAWAR,NR,"State Highway 57, Uttar Pradesh"
83.888267,21.809025,,LJKR,LAJKURA CABIN,,
87.307379,22.42498,West Bengal,MDN,MIDNAPORE,SER,"Medinipur, West Bengal"
86.748784,23.482582,West Bengal,MYX,METYAL SOHAR,SER,"West Bengal, West Bengal"
83.052288244,24.2769136737,,JGF,JOGIDIH,,
80.736422,23.859295,Madhya Pradesh,PWK,PIPARIYA KALAN,WCR,"State Highway 11, Madhya Pradesh"
77.055981,30.889186,Himachal Pradesh,KMTI,Kumarhatti,NR,"Kumarhatti, Himachal Pradesh"
77.145074025,28.6469294838,Delhi NCT,KRTN,KIRTI NAGAR,NR,"Kirti Nagar, Delhi NCT"
78.19753187,9.537360695,,TCH,Tiruchchuli,,
86.692871,23.492772,,ADRE,ADRA EAST CABIN,,
75.764732,28.484266,,KLSP,Kushal Pura,,
84.8493670618,25.9956455252,,TERH,Terha Halt,,
83.306841,27.154414,Uttar Pradesh,LVR,Lokvidyapith Nagar,NER,"National Highway 29, Uttar Pradesh"
83.147449,18.018465,,LVK,Lakkavarapukota,,
84.311942,26.586308,,JGP,Jalalpur,,
79.159229,21.141189,,BNWD,Bhandewadi Halt,,
87.795566,21.974916,,HEN,Heria Ph,,
79.83489,22.87917,Madhya Pradesh,KDHI,Kaladehi,SECR,"National Highway 7, Madhya Pradesh"
83.156976,25.296735,,ICBN,Icbn,,
85.43383,22.024168,,JBCN,Joda Block Cabin,,
88.124798,26.484618,,PPTN,Piprithan,,
79.683653,21.677859,,SKLI,Sukli,,
85.2261571069,25.1913324416,,ANGM,Aungari Dham,,
87.734128,21.788743,West Bengal,KATI,Kanthi P Halt,?,"Kanthi, West Bengal"
78.54143,9.880423,Tamil Nadu,NTS,Nattrasankottai,SR,"Madurai - Thondi Rd, Tamil Nadu"
75.45245,28.594924,,KDHN,Kandharan Halt,,
75.5683413623,28.5476822027,,BWBN,Bewar Bhojan,,
84.8211345959,26.0694493219,,GNDM,Gunrajpur Dhama,,
75.412296,29.322476,,KBKN,Khabra Kalan,,
73.929025,25.427702,,KRKM,Khara-Kameri,,
73.652289,29.342839,,JES,Jaitsar,,
78.739109,27.850344,,GGG,Gangagarh Halt,,
75.102087,23.687953,,MDLM,MUNDALARAM,,
81.3984808771,25.1490624712,Uttar Pradesh,KTDD,KATAIYA DANDI,NCR,"Kataiya, Uttar Pradesh"
87.6115177704,23.9163057543,,KNRI,KUNURI,,
74.068536,24.570581,,KHW,KHERODA,,
72.67795462,25.86007697,Rajasthan,AJIT,AJIT,NWR,"State Highway 68, Rajasthan"
85.463592,23.64052,,BKAC,BARKAKANA AVOIDING CABIN,,
76.421027,32.110941,Himachal Pradesh,CMMG,CHAMUNDA MARG,NR,"Chamunda Marg, Himachal Pradesh"
73.27608,18.997761,,X108,Aman Lodge,,
75.932732,32.215731,Himachal Pradesh,BLDL,BALLE-DA-PIR-LA,NR,"Balle da pir larath, Himachal Pradesh"
88.214928,22.199323,West Bengal,GURN,Gurudas Nagar,ER,"Diamond Harbour Rd, West Bengal"
71.7894786566,21.748110299,Gujarat,SOA,SANOSRA,WR,"State Highway 25, Gujarat"
78.278043,29.079066,,BGRR,BAGARPUR HALT,,
74.618439,30.942486,Punjab,FZR,FIROZPUR CANT,NR,"Firozpur, Punjab"
93.17674,25.750176,,LMGF,LUMDING JN,,
74.686507,26.464294,,MDJN,Madar Jn,,
76.408316,9.3702,,TZH,TAKAZHI,,
72.856412,19.228739,Maharashtra,BVI,BORIVALI,WR,"Mumbai, Maharashtra"
79.1235368176,12.8499601684,,PNTR,PENNATHUR HALT,,
71.13394,23.72788,,GM,GARMADI,,
79.622949,11.784898,Tamil Nadu,MBU,MELPATTAM BAKKAM,SR,"Pattampakkam, Tamil Nadu"
72.9756196179,22.879185725,,BANR,Bhaner,,
79.753441,11.748845,Tamil Nadu,CUD,TIRUPPAPPULIYUR,SR,"Cuddalore, Tamil Nadu"
82.448864,25.562644,,KWBR,KATWAR BAZAAR,,
77.0880662097,12.6253503,,NXH,NIDAGHATTA,,
88.246307,24.173693,West Bengal,LCAE,LALBAGH COURT ROAD,ER,"Lalbagh Court Road, West Bengal"
92.763075,26.681166,,DKGN,DEKARGAON,,
88.19442228,22.49283248,,KBGB,Komagata Maru Budge Budge,,
74.5655589,13.98866,Karnataka,BTJL,BHATKAL,KR,"Bhatkal, Karnataka"
88.329724,23.242082,West Bengal,BGRA,BAGHNAPARA,ER,"Kalna-Memari Rd, West Bengal"
69.451972,22.138132,,MGTD,MEGHPUR TITODI,,
93.163576,25.757118,,LMGS,LUMDING SOUTH,,
76.4215434216,30.3611563589,,DMWP,Dmw Patiala Halt,,
87.2896485193,22.4068330073,,CSY,COSSYE,,
83.084478,25.573305,Uttar Pradesh,DDNA,Dudhaunda,NER,"Aunrihar, Uttar Pradesh"
73.523178,29.45876,,MNGR,Mohan Nagar,,
80.927742,26.875644,,DALF,DALI GANJ,,
75.780127,14.527464,,KMPS,Kumara Patnam Bg Sdg,,
75.8671171741,23.1138506265,,MABG,MATANA BUZURG,,
76.940934,26.037543,Madhya Pradesh,IKD,Ikdori,NCR,"State Highway 2, Madhya Pradesh"
75.755456,22.877384,Madhya Pradesh,BLDK,Balauda Takun,WR,"State Highway 27, Madhya Pradesh"
87.6057220984,25.4375440848,,KRMP,Kumaripur Halt,,
84.1867607922,26.7699800293,,GSRM,Gauri Sriram,,
81.53283,16.549141,,BBRA,Bbra,,
82.946083,19.874057,,JNRD,Junagarh Road,,
87.948672,22.221674,West Bengal,KSBP,Keshabpur,SER,"Haldia Mechada via Tamluk, West Bengal"
75.62385717,28.96314483,,BVZ,Naloi Barwa,,
75.342247,25.286385,,JNRI,Jalandari,,
76.268569,11.153244,,TDPM,Todikkapulam Halt,SR,
79.860374,22.343556,,KHR,Khairee Halt,,
92.610161,24.56185,Assam,LLBR,Lalabazar,?,"Kalachera Rd, Assam"
77.8728203638,17.4835646427,Andhra Pradesh,SSPD,Sadashivapet Road,SCR,"Sadashivapet, Andhra Pradesh"
74.1355688647,30.2120749136,,CWDA,Chuhriwala Dhanna,,
74.894329,12.874231,,PADL,Padil,,
74.8886623096,24.4130605779,,JMKL,JAMUNIA KALAN,,
84.502163,26.815895,,PJPI,PRAJAPATI HALT,,
75.775752,16.585004,,KGIH,KALGURKI HALT,,
83.112494,18.175095,,BDVR,Bodavara,,
86.0334555469,25.4497699558,,BEHT,BIHAT HALT,,
75.469303,15.431088,,KNKP,KONDIKOPPA,,
78.4222417542,29.6609552552,,MRPM,MATHURAPUR MOR HALT,,
79.912753,20.613113,,CCBG,Chicholi Buzurg,,
86.0966802881,25.4350086438,,SHHT,SINGHAUL HALT,,
79.202726,12.672036,,SDPT,SEDARAMPATTU,,
84.941759,26.924721,,ADX,ADAPUR,,
92.734685,26.709022,,BKTB,BINDUKURI,,
77.832038,19.406761,,KDBR,KHADKI BAZAR,,
85.2874685571,25.4219860001,,DHWN,Dhaniyawan,,
74.245042,28.04419,,STNR,Sitalnagar,,
88.43738,26.83822,,GMK,GULMA KHOLA,,
74.45849,24.861017,,NTWL,Netawal,,
84.38246,26.488339,,NKBR,Narkatia Bazar,,
70.714894,22.902131,,BRL,BARWALA ROAD,,
87.265053,22.325255,,NPTY,NIMPURA THROUGH YARD,,
83.0477742334,24.3548979309,,GMX,GURMURA,,
77.6355093567,13.0578558367,,THSA,THANISANDRA,,
86.58456,25.27073,,GOG,GHORGHAT,,
74.8811367,12.866703,,KNKD,Kankanadi,,
93.707766,25.854971,Nagaland,RXR,RANGAPAHAR,NFR,"Bridge, Nagaland"
82.988313,24.446331,,OBAC,OBRA-A-CABIN,,
71.585594,23.84693,Gujarat,RDHP,RADHANPUR,WR,"Patan, Gujarat"
86.885648,23.745854,,STNC,Sitarampur Link Cabin,,
75.60945677,31.9834478985,,MSBR,MUSAHIBPUR,,
75.632658,31.459179,,BSPD,BIASPIND,,
84.0939686646,26.8285100187,,CHAF,Chaf Halt,,
73.1005324231,27.9655265319,,DBK,Darbari,,
82.057491,21.846442,,IBHH,Ibhh,,
72.401679,23.521871,,JDNM,JAGUDAN,,
81.763465,21.443752,,IBHD,Ibhd,,
88.452286,22.226102,West Bengal,DBT,Dakshin Barasat,ER,"Barasat, West Bengal"
72.471105,23.326449,,JULF,Jhulasan,,
83.158398,19.93393,,BWIP,Bhawanipatna,,
85.838015,20.369711,,KJR,Kalajhari,,
72.401879,23.522071,,JDNF,Jagudan,,
77.396587,27.481951,,BEHJ,Behj,,
83.330182,19.990686,,GRCP,G. Ramchandrapur,,
75.576076,28.545807,,GLKN,Gugalwa Kirtan,,
75.2854467676,14.0177836687,,KCLA,Kenchanalu Halt,,
87.7109805225,25.3395623313,,TNPR,Tejnarayanpur,,
70.497006,21.450802,Gujarat,TORA,Torniya,WR,"Torniya, Gujarat"
74.8417412,20.7843263,Maharashtra,BRVR,Borvihir,CR,"Dhule, Maharashtra"
80.010141,22.560296,Madhya Pradesh,TPNI,Tuiya Pani,SECR,"Pindrai, Madhya Pradesh"
79.648304,10.817963,,VRK,Virkudi,,
79.579542,20.712948,,BHRH,Bhuyar Halt,,
83.757104,26.941536,,MTBG,Matia Barghat Halt,,
74.638449,24.792781,,SMPC,Shambhupura C Cabin,,
80.31352,17.495052,Andhra Pradesh,GHPU,Gandhipuram Halt,SCR,"Gandhi Nagar, Andhra Pradesh"
87.672822,21.774098,,STLB,Sitalpur Bengal,,
88.11853982,22.8311582,West Bengal,HPL,Haripal,ER,"State Highway 2, West Bengal"
77.71074,21.020729,,WLGN,Walgaon,,
88.16988226,26.57689211,,ADQ,Adhikari,,
75.951951,22.859111,,DKCH,DAKACHA,,
79.1244176324,12.8093167947,,KNB,KANIYAMBADI,,
78.120358,26.130622,,NGON,NAUGAON,,
79.891216,16.132576,,VLCA,VELLALCHERUVU H,,
75.552627,18.130093,Maharashtra,SEI,SHENDRI,CR,"State Highway 77, Maharashtra"
85.432679,25.068848,,KHDH,Karahdih Halt,,
74.264117,16.701278,,GRMT,GUR MARKET,,
77.334354,19.1674,,MTDI,MALTEKDI,,
79.26631,22.952676,Madhya Pradesh,GPC,GHATPINDRAI,WCR,"Ghatpindra, Madhya Pradesh"
81.970286,25.875223,Uttar Pradesh,VPO,BHUPIA MAU,NR,"Dandupur, Uttar Pradesh"
78.180007,21.449663,,BNOD,Benoda,,
94.8439823962,27.0046370183,Assam,LXA,LAKSWA,NFR,"Kukurachowa Gaon Rd, Assam"
80.256817,13.108535,,VPY,VYASARPADI,,
76.182455,30.824281,,SMRL,SAMRALA,,
77.7594421936,22.6063459486,,ITMA,ITARSI MARSHALING YARD,,
79.246686,22.057632,,CHUA,Chourai,,
74.990098,29.767847,,SCV,Sukhchain,,
78.4572240295,17.7320963102,,KUCH,KUCHAVARAM HALT,,
77.1618431097,19.4763619331,,JUNX,JUNONA HALT,,
86.431257,23.682542,,PBQ,Pathardih Bazar,,
72.790821,19.624601,Maharashtra,KLV,KELVA ROAD,WR,"Thane, Maharashtra"
81.660307,24.065548,Madhya Pradesh,KNC,KANCHANPUR ROAD,WCR,"Jabalpur, Madhya Pradesh"
80.917984,26.859254,,LCNC,LUCKNOW CITY,,
72.543267,23.094443,,CLDB,CHANDLODIYA (B),,
76.501037,21.681178,,JRWN,Jirwan,,
72.921021,20.920848,,GNST,GANDHI SMRITI,,
72.548034,23.156344,,KHDB,KHODIYAR,,
83.2900809,17.7223773,,WAT,WALTAIR,,
90.8529670435,25.9816211386,,AMGA,AMJONGA,,
73.119827,18.842284,,JITE,JITE,,
81.332987,21.098924,,PUWA,Pauwara Halt,,
84.292251,26.618891,,TPV,Tinpheria,,
69.716415,23.242661,,MADP,MADHAPUR ROAD,,
85.239555,24.815024,,EC28,PURA HALT,,
78.517436,22.142795,Madhya Pradesh,HRG,Hirdagarh,CR,"Dongar Parasia, Madhya Pradesh"
79.451401,22.048253,,MADM,Matradham Halt,,
78.802525,21.658885,Madhya Pradesh,SASR,Sausar,SECR,"Sausar, Madhya Pradesh"
86.695652,22.013657,,KUCE,Kuchai,,
88.552115,22.367665,West Bengal,GOF,Ghutiari Sharif,ER,"Ghutiari Shariff, West Bengal"
74.2058883679,30.185034097,,BJMA,Burj Mohar,,
88.175047,26.606703,,BTSI,Batasi,,
72.1484284265,23.2982849059,,KNU,Kanjh,,
75.781443,23.178194,,UJJN,Ujjain Jn,,
75.125978,12.81674,,NRF,Neralakatte Halt,,
76.362376,26.023662,,SWMD,Sawai Madhopur D,,
86.9982591626,25.0382570525,,BELT,Bela Halt,,
79.639066,16.548407,,GZA,Gurujalas,,
78.5069974902,24.7313106127,,BRRI,Birari,,
81.084138,26.052652,,BRRZ,Barara Buzurg,,
85.481349,26.317241,,BPGR,Benipurgram Halt,,
73.812967,29.355217,,SHWL,SAHUWALA,,
84.686924,26.776378,,PRSN,PARSA NAGAR,,
78.0436230264,29.8079295893,Uttarakhand,ATMO,AITHAL,NR,"Haridwar, Uttarakhand"
74.924993,16.966118,Maharashtra,AGDL,AGRAN DHULGAON,CR,"Jath Rd, Maharashtra"
84.2479039038,25.1919497817,,GAHT,Ghusia Halt,,
79.223813739,11.976052306,,TRK,TIRUKOILUR,,
76.392141,21.574033,,SXA,SAGPHATA,,
77.591872,25.362076,,RSRI,RAISHREE,,
73.453045,23.739453,Gujarat,JO,JO JAGABOR,NWR,"Jo Jagabor, Gujarat"
